book_id,title,author,publication_year,isbn,language,series_name,series_number,genres,categories,audience,avg_rating,ratings_count,reviews_count,shelves,summary_original,summary_enriched,reviews_selected,full_text_combined,themes,motifs,tone,writing_style,character_types,narrative_structure,embedding_summary,embedding_enriched,embedding_final
10797823,"The Ylem (The Ylem Trilogy, #1)",,2011,,eng,,,,,,3.89,853,80,,"An ancient book, a seventeen-year-old girl and an exotic boy from a supernatural world hold the key to freedom for a long-oppressed race, but that freedom could come at the cost of the human world.
Seventeen-year-old Kalista is suffering from a broken heart, so when her playwright father proposes they move their lives from New York to New Mexico because he is in need of inspiration Kalista is 100% on-board with him. New Mexico proves to be the perfect balm for her wounds and she is just starting to feel some of her old spunk when Tristan Winfield comes into her life and pulls all of her barriers down. Kalista is captivated by Tristan's unusual silver eyes and feels an inexplicable connection to him, which begins to manifest itself in her dreams with bizarre images of a waterfall and an orb.
While searching for an explanation for her troubling dreams, Kalista discovers an ancient book which holds the secrets of a supernatural race of creatures. But when Killings hit town, she realizes her finding has come at a high price. She's in the middle of a power struggle now, and a secret seems to be wrapped within the pages of that book. A secret she and Tristan are part of...",,,,,,,,,,,,
22893066,"Denied (One Night, #2)",,2014,,eng,,,,,,4.07,109,14,,"The latest addictive installment of the year's hottest trilogy from international bestseller, Jodi Ellen Malpas.
Jodi took the nation by storm with Jesse and Ava in her THIS MAN novels. Could there be a man to match him?
Meet Livy and her mysterious 'M'. Aloof, addictive and intriguing - ever since he offered her 24 hours of adoration and satisfaction, M has turned Livy's life upside down. It seems they both have secrets - and following their hearts will risk everything.
Passionate, authentic and utterly gripping, this brand new novel will be a must-read for all of Jodi's devoted fans as well as readers of Sylvia Day, J. Kenner and anyone who needs to escape from the day-to-day with a love affair that will take your breath away.",,,,,,,,,,,,
18310192,London Stories,,2014,0375712461,eng,,,,,,3.52,40,6,,"London has the greatest literary tradition of any city in the world. Its roll call of storytellers includes cultural giants like Shakespeare, Defoe, and Dickens, and an innumerable host of writers of all sorts who sought to capture the essence of the place.
Acclaimed historian Jerry White has collected some twenty-six stories to illustrate the extraordinary diversity of both London life and writing over the past four centuries, from Shakespeare's day to the present. These are stories of fact and fiction and occasionally something in between, some from well-known voices and others practically unknown. Here are dramatic views of such iconic events as the plague, the Great Fire of London, and the Blitz, but also William Thackeray's account of going to see a man hanged, Thomas De Quincey's friendship with a teenaged prostitute, and Doris Lessing's defense of the Underground. This literary London encompasses the famous Baker Street residence of Conan Doyle's Sherlock Holmes and the bombed-out moonscape of Elizabeth Bowen's wartime streets, Charles Dicken's treacherous River Thames and Frederick Treves's tragic Elephant Man. Graham Greene, Jean Rhys, Muriel Spark, and Hanif Kureishi are among the many great writers who give us their varied Londons here, revealing a city of boundless wealth and ragged squalor, of moving tragedy and riotous joy.
(Book Jacket Status: Jacketed)",,,,,,,,,,,,
1517935,Rekindled / Revealed / Remembered (Fountain Creek Chronicles #1-3),,,0764283464,eng,,,,,,4.49,212,13,,"This popular three-book series features a different romance in each novel. In the late 1860s, Colorado Territory is a wild and untamed land. Nestled within its mountains and sustained by one of its major creeks, three couples find adventure and love on the frontier. Each person will be called upon to stand on nothing more than faith, risk what is most dear, and turn away from the past in order to follow God's plan for the future. Titles include Rekindled, Revealed and Remembered.",,,,,,,,,,,,
11770190,"A Study of History, Vol 1: Introduction; The Geneses of Civilizations (A Study of History, #1)",,1934,,eng,,,,,,4.15,41,6,,"From the back cover:
Arnold Toynbee writes:
In the first volume of A Study of History,I start by searching for a unit of historical study that is relatively self-contained and is therefore more or less intelligible in isolation from the rest of history. I was led into this quest by finding myself dissatisfied with the present-day habit of studying history in terms of national states. These seemed, and still seem, to me to be fragments of something larger, and I found this larger and more satisfying unit of study in a civilization. The history of the United States, for instance, or the history of Britain, is, as I see it, a fragment of the history of Western Christendom or the Western Christian World, and I believe I can put my finger on a number of other societies, living or extinct, that are of the same species. Examples of other living civilizations besides the Western Civilization are the Islamic and the Civilization of Eastern Asia, centring on China. Examples of extinct civilizations are the Greco-Roman and the Ancient Egyptian. This practice of dealing in civilizations instead of nations is taken for granted by orientalists, ancient-historians, archaeologists, and anthropologists. The carving-up of a civilization into pieces labelled ""nations"" is, I believe, something peculiar to students of modern Western history, and, with them too, this present practice of theirs is only recent. Down to the beginning of the eighteenth century the classic works of Western historians took for their field the whole history of Western Christendom or even the whole history of the World from the creation to the Last Judgement.",,,,,,,,,,,,
15813447,It's Just Lola,,2012,1478119470,eng,,,,,,4.54,9,5,,"Born in1894, youngest daughter of a wealthy Peruvian landowner, Lola was seduced at an early age, disowned and forced to leave her father's plantation. Twice widowed with three children by age 21, Lola braved a British blockade and German U-boats off the coast of South America in her quest for security and happiness. Lola lived a life of drama and hardship from the Andes to San Francisco, but she never gave up and she never stopped loving.
Fear of impending death often impels people to divulge secrets they have guarded for many years. Thus it was that Lola, sick and frightened, confided the story of her youth to her daughter, the author's mother, who at age 95, passed the story on as the author sat by her hospital bed for two days. The story had many gaps, all of which were filled with fiction.
Show More
Show Less",,,,,,,,,,,,
15777817,"Without (Without, #1)",,2012,,eng,,,,,,3.83,611,68,,"The apocalypse came as a whisper.
Mother Nature had been sending signs for three years, but most didn't pay attention until she pulled the plug on everything. Nobody will forget where they were and what they were doing at 8:13 on that morning. They're all still waiting for 8:14. Well, at least the ones that have made it so far.
He was stuck in Atlanta traffic, making his way to work, when the world fell silent. His car, his radio, his phone, his watch, anything that needed a spark, a battery, or an outlet died. The silence didn't last long and neither did she. He didn't know if the yellow sundress was the first to die, but he does know that she wasn't the last. Not even close.
As aircraft fell out of the sky, panicked drivers lost control in the fast lane, and pace makers stopped keeping their rhythms, he got out of his car and popped the trunk. Most didn't pay attention, but he did. And he knew what was coming.
Three years earlier during the first city-wide blackout in Atlanta, he lost his Samantha to cowards who were never caught. Those looking to take advantage didn't hesitate, wreaking havoc at every opportunity. It took less than an hour after the event for society to start its disintegration.
He made a promise to himself never to feel that helpless again. He wasn't a soldier or a cop, but he was one of the few that did have a plan. Get out of the city, get away from people, and don't hesitate.
May God have mercy on their souls, because he won't.",,,,,,,,,,,,
26246763,Om-Bork,,2015,1516866347,eng,,,,,,4.29,7,5,,"Om-Bork is the story of a young man who meets an alien and learns about faith, prayer, and the Gospel of Jesus Christ.",,,,,,,,,,,,
33404363,"The Evaluators: To Trade With Aliens, You Must Adapt",,2016,,eng,,,,,,3.86,29,12,,"In a future where space exploration has put humans in contact with alien civilizations, Aiuha is tasked to deal with one of the just encountered xenospecies, the Manka, to set up trade and commerce... A fascinating (and creepy) short story by Hugo Award Winner N.K. Jemisin.",,,,,,,,,,,,
7937178,Nocturnes: Five Stories of Music and Nightfall,,2010,0571245005,eng,,,,,,3.41,301,42,,"'It was our third time playing the Godfather theme since lunch...'
In a sublime short story collection, Kazuo Ishiguro explores ideas of love, music and the passing of time. From the piazzas of Italy to the Malvern Hills, a London flat to the 'hush-hush floor' of an exclusive Hollywood hotel, the characters we encounter range from young dreamers to cafe musicians to faded stars, all of them at some moment of reckoning.
Gentle, intimate and witty, this quintet is marked by a haunting theme: the struggle to keep alive a sense of life's romance, even as one gets older, relationships flounder and youthful hopes recede.
If you enjoyed Nocturnes: Five Stories of Music and Nightfall, you might also like Ishiguro's The Remains of the Day, now available in Faber Modern Classics.",,,,,,,,,,,,
377291,"Black Unicorn (Unicorn, #1)",,2005,1596871628,eng,,,,,,3.87,3231,102,,"Nobody knew where it had come from, or what it wanted. Not even Jaive, the sorceress, could fathom the mystery of the fabled beast. But Tanaquil, Jaive's completely unmagical daughter, understood it at once. She knew why the unicorn was there: It had come for her. It needed her. Tanaquil was amazed because she was the girl with no talent for magic. She could only fiddle with broken bits of machinery and make them work again. What could she do for a unicorn?",,,,,,,,,,,,
11423230,Bonnie,,2011,,eng,,,,,,4.05,1100,19,,"When Eve Duncan gave birth to her daughter, she experienced a love she never knew existed. Nothing would stand in the way of giving Bonnie a wonderful life - until the unthinkable happened and the seven-year-old vanished into thin air. Eve found herself in the throes of a nightmare from which there was no escape. But a new Eve emerged: a woman who would use her remarkable talent as a forensic sculptor to help others find closure in the face of tragedy. Now with the help of her beloved Joe Quinn and CIA agent Catherine Ling, Eve has come closer than ever to the truth. But the deeper she digs, the more she realizes that Bonnie's father is a key player in solving this monstrous puzzle. And that Bonnie's disappearance was not as random as everyone had always believed...?Johansen's trilogy takes the reader on an action-packed journey.? Booklist",,,,,,,,,,,,
11423231,Shadow Keeper,,,,eng,,,,,,3.47,12,4,,"Brendon Alexander was a normal high school kid until his dead grandfather appeared in the flames of a fire and bestowed upon him the gift of Demon Fighter. Lisa, the new girl at school, needs his help to save her father, but is he ready to perform the exorcism of a dangerous demon? Terrifying nightmares thrust Brendon deeper into his past while Lisa urges him forward into danger--and his destiny.",,,,,,,,,,,,
12802315,The Black Symbol,,1959,,eng,,,,,,4.00,3,2,,"In Montana during the great gold rush, Barney, a 12 yr. old boy and Steve, a blind Negro, search for Barney's father. They become prisoners of Doc Cathcart, the owner of a travelling medicine show.",,,,,,,,,,,,
26098872,Come Hell or High Water,,2015,,eng,,,,,,4.86,7,1,,"Paul and Brian. It was their first real fight, their first break-up, their first heartbreak. It was a day of firsts, really, all portending the last day of their first love. Though making up can be substantially more fun, especially when it's the first time you do it in a car in the middle of a bone-rattling thunderstorm.
This story is also included in First Timers Anthology.",,,,,,,,,,,,
13151261,Legacy of Blood (Runescape #3),,2012,0857687573,eng,,,,,,4.15,39,1,,"The city of Varrock is at breaking point; people are fleeing from the country into the already full city and riots are breaking out as the government struggles to keep order.
Meanwhile Gar'rth struggles with his dark destiny, Theodore chases a holy relic and Kara prepares for war. As the friends continue to fight against evil, Zamorak's power continues to rise, bringing with it the walking dead...
The third, thrilling novel in the RuneScapeseries.",,,,,,,,,,,,
13551264,"The Invention of History, A Century of Interplay Between Theology and Politics in Palestine",,2011,,eng,,,,,,4.62,8,2,,"Contains the proceedings of the August 2009 ""The Invention of History"" conference organized by Diyar in Bethlehem, Palestine. The conference brought together 50 professors, theologians and researchers from 10 countries.
The book analyzes major theological trends and shifts of the twentieth century in several contexts. It also focuses on the interplay between Theology and Politics regarding Israel and Palestine. The hope is that such an analysis might help in identifying a new theological trend that is responsible to its original source and relevant to the context.",,,,,,,,,,,,
31839441,The Boy on the Bridge,,,,eng,,,,,,4.04,201,8,,"Once upon a time, in a land blighted by terror, there was a very clever boy.
The people thought the boy could save them, so they opened their gates and sent him out into the world.
To where the monsters lived.
In The Boy on the Bridge, M. R. Carey returns to the world of his phenomenal USA Todayand word-of-mouth bestseller, The Girl With All the Gifts, for the very first time.",,,,,,,,,,,,
24816607,Leap First: Creating Work That Matters,,2015,1622035917,eng,,,,,,4.08,249,32,,"Are You Ready to Raise a Ruckus?
You're probably good at your job, maybe even great. But secretly, do you yearn to fly higher? To challenge the rules and surprise us with something remarkable? To instigate delight, connection, and real change? To choose better over safer?
Business and cultural visionary Seth Godin has transformed the terrain of marketing and commerce more than once. But many of his readers remain stuck in their own work lives. So what's keeping us back?
""The problem isn't a lack of knowledge or skill,"" he's realized. ""The problem is fear.""
With Leap First, Seth Godin is here to help. This immersive audio program invites us to learn with him personally, unrehearsed and in the moment, as he shines a light for us, not with answers but with questions on the road to:
* Overcoming our instinctual resistance to risk and change
* Discovering our creative genius in the face of the empty page or whiteboard
* Finding the courage to share that work--with vulnerability, generosity, and results
Recorded in an intimate gathering of aspiring entrepreneurs, writers, and leaders, Leap First teaches us 49 essential principles, practices, and life lessons that have helped Seth the most in his own work and life.
More than an audiobook or keynote speech, each track here presents a carefully chosen catalyst intended to trigger our own passion and insight with each listening.
""It always feels too soon to leap. But you have to. Because that's the moment between you and remarkable. I hope this helps you return to that edge. And then, to leap.""",,,,,,,,,,,,
33284471,"The Feeling of Forever (Love Unplugged, #2)",,2017,,eng,,,,,,3.98,124,62,,"Juliet St. Clair has spent her life under Hollywood's spotlight. While being America's favorite girl next door has had its perks, having to testify against her stalker to put him behind bars certainly wasn't one of them. But when she thinks about walking away from it all, she can't help remembering the enormous pile of medical bills her family is drowning under. Bills that just keep on coming.
Felix Donovan had it all--stunning good looks, gorgeous women, and a spot as the drummer to a band that's sitting pretty at the top of the charts. Until one life-altering decision left him paralyzed from the waist down. He doesn't know whether to laugh or cry when he wins this year's Sexiest Man award, but the one thing he immediately does is send out a Non-disclosure agreement. Hiding his condition from the public is hard as hell, but he's not ready to face the world while he's still struggling to accept his new reality.
Except this year's Sexiest Woman--Juliet St. Clair--never looks at him with pity, only desire. But falling for Juliet means a permanent spot in the tabloids, a decision Felix isn't sure he's ready to make. And when Juliet's stalker re-emerges from her past, Felix's secret isn't the only thing at stake, it could cost Juliet her life.",,,,,,,,,,,,
144079,Think of an Elephant: A New Way of Seeing and Being in the World,,2007,1905857284,eng,,,,,,3.83,21,3,,"Too often, it seems that science and spirituality are irreconcilable--but Paul Bailey shows that hard fact and faith can come together harmoniously, and only when they do will the true nature of the universe be revealed to us. What he has to say will inspire mind-shifts and alter our perception of the universe. Bailey's revolutionary theory emerged from a whimsically phrased, but ultimately serious question that scientists tried to answer: ""if an elephant were sucked into a black hole, where would its matter go?"" They ultimately realized that each person's vision of the elephant's fate shifted depending on his or her particular viewing position. And that's what Bailey allows us to do: see reality from a different perspective. By linking the apparently unrelated fields of quantum physics, holistic health, cosmology, theology, neuroscience, evolutionary theory, and consciousness studies, Bailey proves that each is a facet of a greater, unified reality, and that science and spirituality are two sides of the same coin. With this knowledge, we will finally understand our place in the universe and gain new insights into some of the most challenging questions facing the world today.",,,,,,,,,,,,
429664,Courtly Love,,,0446911208,eng,,,,,,4.04,27,2,,"HER WILD SPIRIT KNEW NO MASTER ... UNTIL A WILDER PASSION RULED HER HEART.
Lady Serena was forced by her greedy stepmother to marry the darkly handsome Lord Gyles who had a reputation for reckless sensuality. The daring Saxon beauty vowed that she would never submit to such a husband. Theirs was a contest of wills that raged from Camden Castle to the court of King William. They were driven by the clash of ambitions, divided by intrigue and lust, but drawn inevitably into a powerful emotion as fiery as the sun, as timeless as the stars.",,,,,,,,,,,,
31190797,Betrayal (The Centurions #1),,,1473628717,eng,,,,,,4.10,49,14,,"Rome, AD 68. Nero has committed suicide. One hundred years of imperial rule by the descendants of Julius Caesar has ended, and chaos rules. His successor Galba dismisses the incorruptible Germans of the Imperial Bodyguard for the crime of loyalty to the dead emperor. Ordering them back to their homeland he releases a Batavi officer from a Roman prison to be their prefect. But Julius Civilis is not the loyal servant of empire that he seems.
Four centurions, two Batavi and two Roman, will be caught up in the intrigues and the battles that follow - as friends, as victims, as leaders and as enemies.
Hramn is First Spear of the Bodyguard. Fiercely proud of his men's honour, and furious at their disgrace, he leads them back to the Batavi homeland to face an uncertain future.
Alcaeus is a centurion with the tribe's cohorts serving Rome on the northern frontier - men whose fighting skills prove crucial as Roman vies with Roman for the throne. A wolf-priest of Hercules, he wields the authority of his god and his own fighting prowess.
Marius is a Roman, first spear of the Fifth Legion: a self-made man who hates politics, but cannot avoid them in a year of murderous intrigue.
Aquillius, former first spear of the Eighth Augustan, like Hramn, is in disgrace for refusing to dishonour his oath of loyalty.
But their paths will lead them to opposite sides of an unforgiving war. And Civilis, Kivilaz to his countrymen, heroic leader, Roman citizen and patriotic Batavi, will change both the course of the Empire's destiny and that of the centurions.",,,,,,,,,,,,
2341731,The Cinema Book,,2007,1844571939,eng,,,,,,4.30,36,1,,"The Cinema Bookis widely recognized as the ultimate guide to cinema. Authoritative and comprehensive, the third edition has been extensively revised, updated and expanded in response to developments in cinema and cinema studies. Lavishly illustrated in color, this edition features a wealth of exciting new sections and in-depth case studies.",,,,,,,,,,,,
34913174,"The Gravity of Us (Elements, #4)",,,1545117438,eng,,,,,,4.49,193,24,,"Graham Russell and I weren't made for one another.
I was driven by emotion; he was apathetic. I dreamed while he lived in nightmares. I cried when he had no tears to shed.
Despite his frozen heart and my readiness to run, we sometimes shared seconds. Seconds when our eyes locked and we saw each other's secrets. Seconds when his lips tasted my fears, and I breathed in his pains. Seconds when we both imagined what it would be like to love one another.
Those seconds left us floating, but when reality knocked us sideways, gravity forced us to descend.
Graham Russell wasn't a man who knew how to love, and I wasn't a woman who knew how to either. Yet if I had the chance to fall again, I'd fall with him forever.
Even if we were destined to crash against solid ground.",,,,,,,,,,,,
16125692,"Transforming Pandora (Pandora, #1)",,2013,,eng,,,,,,4.32,28,19,,"Attempting to come to terms with her husband's death, Pandora reluctantly attends an evening of clairvoyance and raises a spirit who sets her on a new path. Just as her romantic life begins to improve, things become complicated by the reappearance of a man she never expected to see again. Her spiritual life is also presented with a challenge when she is offered the chance of enlightenment via a heavenly correspondence course. Her quest in life to find her true purpose is within her grasp. But will she take it? Should she follow her heart or her soul - or can she satisfy both?
SHOWCASED BY THE PEOPLE'S BOOK PRIZE",,,,,,,,,,,,
34145718,Astropalooza (Finders Keepers 3),,2017,099836410X,eng,,,,,,4.80,9,8,,"In the spirit of Bill & Ted's Excellent Adventure meets The Hitchhiker's Guide to the Galaxy ...
Astropalooza, the greatest celebration in the Universe, is just days away. And it'll be a party like no other -- namely, the last one ever!
Backpacking pals Jason Medley and Theo Barnes have already saved the Earth -- twice! -- nearly obliterating themselves in the process, thanks to a missing jar of the Universe's DNA. But things are about to get a whole lot ... worse.
Because thanks to our bumbling heroes, the next Big Bang is imminent, with two massive energy waves barreling through space towards one another. When they collide, it'll be the end of Existence as we know it.
Can Jason and Theo finally return their radioactive jar before those waves crash, wiping away the Cosmos? Can they save the Universe ... again?
With Astropalooza, author Russ Colchamiro brings you the epic conclusion of his hilarious Finders Keepers trilogy. So join the party. You'll never have so much fun going out with a Bang!
Also look for the other two books in the series, Finders Keepers and Genius de Milo.
For fans of Terry Pratchett, Douglas Adams, Christopher Moore, Tom Robins, Third Rock from the Sun, Groundhog Day, Hot Tub Time Machine, and Bill & Ted's Excellent Adventure.",,,,,,,,,,,,
7469664,"The Walking Dead, Vol. 12: Life Among Them",,2010,1607062542,eng,,,,,,4.34,16719,451,,"At long last, the survivors of Robert Kirkman and Charlie Adlard's acclaimed post-apocalyptic survival adventure find the hope they've longed look for. Can a town not yet ravaged by the horrors unleashed on Earth possibly be all it's hoped for? Is there a far more sinister secret behind their newfound safe haven?",,,,,,,,,,,,
458560,Talking to Strangers: Improving American Diplomacy at Home and Abroad,,1999,0691007454,eng,,,,,,3.25,5,2,,"In this discerning book, Monteagle Stearns, former career diplomat & ambassador, argues that foreign policymakers don't need a new doctrine, as some commentators suggest, but rather a new attitude toward international affairs &, most especially, new ways of learning from the Foreign Service. True, the word strangersin his title refers to foreigners. However, it also refers to American foreign policymakers & diplomats, whose failure to ""speak each other's language"" deprives foreign policy of realism & coherence. In a world where regions have become more important than blocs, ethnic & transnational problems more important than superpower rivalries, foreign policy must be better informed if it's to be more effective. The insights required won't come from summit meetings or tv specials but from the 1sthand observations of trained Foreign Service officers. He's not written an apologia for the Foreign Service, however. His criticism of many of its weaknesses is biting. Ranging from a description of Benjamin Franklin's mission to France to an analysis of the Gulf War & its aftermath, he offers a balanced critique of how American diplomacy developed in reaction to European models & how it needs to be changed to satisfy the demands of the 21st century. Full of examples drawn from experience, Talking to Strangersaddresses the problems that arise not only from an overly politicized foreign policy process but also from excessive bureaucratization & lack of leadership in the Foreign Service itself. Anyone interested in our nation's future will benefit from reading his pull-no-punches analysis of why improving diplomacy should be a matter of urgent concern.",,,,,,,,,,,,
23566382,The Death House,,2015,1473202329,eng,,,,,,3.74,1230,280,,"Toby's life was perfectly normal... until it was unravelled by something as simple as a blood test.
Taken from his family, Toby now lives in the Death House: an out-of-time existence far from the modern world, where he, and the others who live there, are studied by Matron and her team of nurses. They're looking for any sign of sickness. Any sign of their wards changing. Any sign that it's time to take them to the sanatorium.
No one returns from the sanatorium.
Withdrawn from his house-mates and living in his memories of the past, Toby spends his days fighting his fear. But then a new arrival in the house shatters the fragile peace, and everything changes.
Because everybody dies. It's how you choose to live that counts.",,,,,,,,,,,,
458566,"The New Men (Strangers and Brothers, #6)",,2008,1842324241,eng,,,,,,3.80,123,9,,It is the onset of World War II in the fifth in the Strangers and Brothers series. A group of Cambridge scientists are working on atomic fission. But there are consequences for the men who are affected by it. Hiroshima also causes mixed personal reactions.,,,,,,,,,,,,
7493644,"The Road to High Saffron (Shades of Grey, #1)",,2009,,eng,,,,,,4.14,76,20,,"From the bestselling author of Thursday Next--a brilliant new novel about a world where social order and destiny are dictated by the colors you can see. Part social satire, part romance, part revolutionary thriller, Shades of Greytells of a battle against overwhelming odds. In a society where the ability to see the higher end of the color spectrum denotes a better social standing, Eddie Russet belongs to the low-level House of Red and can see his own color--but no other. The sky, the grass, and everything in between are all just shades of grey, and must be colorized by artificial means.Eddie's world wasn't always like this. There's evidence of a never-discussed disaster and now, many years later, technology is poor, news sporadic, the notion of change abhorrent, and nighttime is terrifying: no one can see in the dark. Everyone abides by a bizarre regime of rules and regulations, a system of merits and demerits, where punishment can result in permanent expulsion.Eddie, who works for the Color Control Agency, might well have lived out his rose-tinted life without a hitch. But that changes when he becomes smitten with Jane, a Grey Nightseer from the dark, unlit side of the village. She shows Eddie that all is not well with the world he thinks is just and good. Together, they engage in dangerous revolutionary talk.Stunningly imaginative, very funny, tightly plotted, and with sly satirical digs at our own society, this novel is for those who loved Thursday Nextbut want to be transported somewhere equally wild, only darker; a world where the black and white of moral standpoints have been reduced to shades of grey.",,,,,,,,,,,,
422368,Behind the Curtain,,2006,0752879456,eng,,,,,,4.08,595,17,,"Alternate-Cover Edition for this ISBN can be found 
From the war-ravaged streets of Sarajevo, where turning up for training involved dodging snipers' bullets, to the crumbling splendor of Budapest's Bozsik Stadium, where the likes of Puskas and Kocsis masterminded the fall of England, the landscape of Eastern Europe has changed immeasurably since the fall of communism. Jonathan Wilson has traveled extensively behind the old Iron Curtain, viewing life beyond the fall of the Berlin Wall through the lens of soccer. Where once the state-controlled teams of the Eastern bloc passed their way with crisp efficiency--a sort of communist version of total soccer--to considerable success on the European and international stages, today the beautiful game in the East has been opened up to the free market, and throughout the region a sense of chaos pervades. The threat of totalitarian interference no longer remains; but in its place mafia control is generally accompanied with a crippling lack of funds. Jonathan Wilson goes in search of the spirit of Hungary's Golden Squad of the early 1950s; charts the disintegration of the soccer superpower that was the former Yugoslavia; follows a sorry tale of corruption, mismanagement, and Armenian cognac through the Caucasuses; reopens the case of Russia's greatest soccer player, Eduard Streltsov; and talks to Jan Tomaszewski about an autumn night at Wembley in 1973.",,,,,,,,,,,,
3711451,James Herbert's Dark Places: Locations and Legends,,1996,0002557703,eng,,,,,,3.95,37,2,,"James Herbert's collection of the locations and legends from around Britain that have contributed to the chilling atmosphere he creates in his novels, illustrated by photographs. He explains his fascination with graveyards, old and abandoned houses and dark, gothic churches.",,,,,,,,,,,,
23634919,Luther's Return (Scanguards Vampires #10),,2015,,eng,,,,,,4.34,105,14,,"New York Times und USA Today Bestsellerautorin Tina Folsom prasentiert: Luthers Ruckkehr
Nach zwanzig Jahren in einem Vampirgefangnis ist Luther endlich frei. Bevor er jedoch dieses Kapitel seines Lebens endgultig abschliessen kann, katapultiert ihn eine Entfuhrung zuruck in die Welt von Scanguards und in eine Konfrontation mit den Vampiren, deren Gefahrtinnen er vor zwei Jahrzehnten beinahe ermordet hatte.
Schauspielerin Kimberly Katie"" Fairfax hat Hollywood den Rucken gekehrt und unterrichtet nun Schauspiel an einem College in San Francisco. Wahrend einer Theatervorstellung verschwindet die Tochter von Scanguards Chef Samson spurlos und Katie gibt sich die Schuld, da sie Isabelle in Gefahr gebracht hat. Als sie erkennt, dass Luther als Einziger Samsons Tochter retten kann, geht sie ein gefahrliches Bundnis mit dem unergrundlichen Fremden ein. Als Leidenschaft zwischen ihnen entfacht, mussen sie nicht nur gegen einen unbekannten Widersacher kampfen, sondern auch gegen die dunkle Vergangenheit, die sie zu zerstoren droht, bevor sie Isabelle retten konnen.
Scanguards Vampire:
Buch 1 - Samsons Sterbliche Geliebte
Buch 2 - Amaurys Hitzkopfige Rebellin
Buch 3 - Gabriels Gefahrtin
Buch 4 - Yvettes Verzauberung
Buch 5 - Zanes Erlosung
Buch 6 - Quinns Unendliche Liebe
Buch 7 - Olivers Versuchung
Buch 8 - Thomas' Entscheidung
Buch 8 1/2 - Ewiger Biss (Eine Scanguards Hochzeits-Novelle)
Buch 9 - Cains Geheimnis
Buch 10 - Luthers Ruckkehr",,,,,,,,,,,,
22364073,"The Secret Garden, Little Women, Black Beauty and other classic stories (classic books)",,,,eng,,,,,,4.00,4,1,,"Collection of classic stories: a secret garden, a horse's secret life, fairies and imagination. Includes:
The Secret Garden by Frances Hodgson Burnett
Little Women by Louisa May Alcott
Black Beauty by Anna Sewell
The Blue Fairy Book by Andrew Lang
Anne of Green Gables by Lucy Maud Montgomery",,,,,,,,,,,,
27756196,"Bait & Switch (Alphas Undone, #1)",,2016,1682302202,eng,,,,,,3.71,45,8,,"One man. Two women. This is going to get messy.
Love is a trap, a trick only other people fall for. Former Navy SEAL Nolan has no such illusions. The only things real in his life are his beloved bulldog and the two women who regularly share his bed. One is light soft, innocent, and tender touches. The other is dark and gives him all of the wicked things he craves behind closed doors. It's not cheating when each is aware of the other. But when he begins to feel much more than he ever bargained for, the order of his carefully crafted world is shaken, and he stands to lose everything.
Nolan thinks we met by chance. We didn't. I sought him out, seduced him, and in return got the sanctuary I needed to survive. But now, impossibly, I've fallen in love with him. I don't care that he has another lover, because when he finds out who I am, it's going to ruin any chance I ever had with him anyway. She's the least of my worries.
BAIT & SWITCH is the first book in a new contemporary romance series called Alphas Undone, which will each feature a new couple.""",,,,,,,,,,,,
23356157,"Burning Glances, Turning Heads (Fairy Tales, #1)",,2014,,eng,,,,,,3.62,24,9,,"Teen Wolf Fanfic: Derek/Stiles
Stiles is a lower-class tailor, who has always dreamed of attending the fabled, annual Hale ball. His good friend, Lord McCall, somehow managed to procure an extra invite.
Stiles doesn't expect anything of the evening. He certainly doesn't expect to capture the gaze of a dark, mysterious stranger wearing a wolf mask.
28,471 words complete
(Art by Cofie)",,,,,,,,,,,,
20647459,"Bridge of Snow (The Winner's Trilogy, #0.5)",,2014,,eng,,,,,,4.07,22,10,,"Free online fiction from Tor.com.
Ignore the stirrings of war. Let the carriage to a royal ball wait. There is a story to be told: of a starless night, a mother and her sick son, and a mortal who falls in love with the snow god, and will do anything to have her...
Read ""Bridge of Snow,"" which is set in the world of Rutkoski's newest novel The Winner's Curse.",,,,,,,,,,,,
19324179,Fathers and Sons,,,0486114457,eng,,,,,,3.94,13,1,,"When a young graduate returns home he is accompanied, much to his father and uncle's discomfort, by a strange friend ""who doesn't acknowledge any authorities, who doesn't accept a single principle on faith."" Turgenev's masterpiece of generational conflict shocked Russian society when it was published in 1862 and continues today to seem as fresh and outspoken as it did to those who first encountered its nihilistic hero.",,,,,,,,,,,,
25061673,"Ensnared (Life Shocks Romances, #5)",,,,eng,,,,,,4.43,7,4,,"The two Falconer boys, Raphael and Michael, were named for the archangels. Lily Herald knows that they are anything but. At twenty-two, she married Raphael, the first Falconer boy. By twenty-five, she was divorced, having traded in her wedding ring for two near-fatal bullet wounds--the best damned trade of her life.
No one, especially not Michael Falconer, knows why she's returned home, to the place of so many shared and painful memories, but he's determined to find out before she destroys what's left of his family.",,,,,,,,,,,,
25076160,Princess Lucia 1,,2015,1624591914,eng,,,,,,3.12,3,1,,"Koizumi Yuta is a 14-year-old boy who has quite a bit of a problem. The demon princess of the magical world, Lucia, has to procreate with him. That child would have the ability to engulf the entire world for seven whole days. Mikamoto El and Kasukabe Rie are the two angels assigned to make sure that doesn't happen. Kasukabe Rie happens to be the girl he likes. Just how is he going to survive this ordeal?",,,,,,,,,,,,
